SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Plads navn,Adresse,post nr,By,Niveau,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Område,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Line,21,Overlay,,56.44986157,9.409192324,"56.44986157,9.409192324 56.449987571,9.40913868 56.4499683,9.409026027 56.449922347,9.409036756","sm6f5b5a4c",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,21
Line,21,Overlay,,56.44979931,9.409275473,"56.44979931,9.409275473 56.449745945,9.408972383 56.449951994,9.408862412","smc372975a",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,21
Line,21,Overlay,,56.449965335,9.409087718,"56.449965335,9.409087718 56.44983044,9.409135998","sm50613fe5",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,21
Line,Ø89,Overlay,,56.448380604,9.410400504,"56.448380604,9.410400504 56.448227914,9.410486334 56.448137486,9.410531932","sm1b8f829c",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,Ø89
Line,37,Overlay,,56.448756118,9.406012627,"56.448756118,9.406012627 56.448756859,9.40596703","sm233abe70",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448829497,9.406056884,"56.448829497,9.406056884 56.448805779,9.406044814","smef1bc389",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448888052,9.406251344,"56.448888052,9.406251344 56.448894723,9.40617356","smc9948f8b",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448826533,9.40633181,"56.448826533,9.40633181 56.448808744,9.406303647","smea25bfa1",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448879158,9.406384113,"56.448879158,9.406384113 56.448856181,9.406374725","sm2da7ea5c",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448958467,9.406306329,"56.448958467,9.406306329 56.448948831,9.40639216","smc4a30a26",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.449148589,9.406110116,"56.449148589,9.406110116 56.449089293,9.406676063","sm9650cdf7",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Polygon,37,Overlay,,56.448955876,9.406376996,"56.448955876,9.406376996 56.448959582,9.406324692 56.448980336,9.406205334 56.448838766,9.406157054 56.448846178,9.406063177 56.44876094,9.406032332 56.448772799,9.405887492 56.448740186,9.405871399 56.448692008,9.406153031 56.448812083,9.406308599 56.448874344,9.406390407 56.448946982,9.406422593 56.448955876,9.406376996","smaa073243",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,37,Overlay,,56.448765387,9.406028309,"56.448765387,9.406028309 56.448850626,9.406059155 56.448842472,9.406153032 56.448986266,9.406199971 56.448961806,9.406339445","sm88de5704",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,37
Line,35,Overlay,,56.449207577,9.40592006,"56.449207577,9.40592006 56.449174964,9.406137319","sm4f778f24",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,35
Line,36,Overlay,,56.449170562,9.404220814,"56.449170562,9.404220814 56.449197986,9.404222155","sm939b7baa",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449309907,9.404279823,"56.449309907,9.404279823 56.449321025,9.404307986 56.449326213,9.404271776","sme30d0ee6",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449216516,9.404388452,"56.449216516,9.404388452 56.449269141,9.40438577","sm3c749344",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449095701,9.404393817,"56.449095701,9.404393817 56.44912609,9.404393817","smf67fbe7f",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449087549,9.404403205,"56.449087549,9.404403205 56.449074949,9.404459531","smc32220bd",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Polygon,36,Overlay,,56.449314613,9.404259391,"56.449314613,9.404259391 56.449296825,9.404370702 56.449090772,9.404390819 56.449064832,9.404472628 56.449038888,9.40447665 56.449061124,9.404350586 56.449079654,9.404329128 56.449078913,9.404070295 56.449132278,9.404062248 56.44912709,9.404220499 56.449278295,9.404236592 56.449314613,9.404259391","sm79bc8dd5",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449021102,9.404425689,"56.449021102,9.404425689 56.449037408,9.404425689","smd3c0f56b",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449022584,9.404358634,"56.449022584,9.404358634 56.449038891,9.404361316","sm00e91015",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449028514,9.404294261,"56.449028514,9.404294261 56.449038891,9.404294261","sm654e7b67",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,36,Overlay,,56.449439136,9.404452511,"56.449439136,9.404452511 56.449486573,9.404162832 56.449480643,9.404133328 56.449359088,9.404058226 56.449010725,9.404055544","smc77a0d86",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,36
Line,39,Overlay,,56.448384082,9.401612431,"56.448384082,9.401612431 56.448377411,9.401637912","sm8ddeef4e",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,39
Line,39,Overlay,,56.448100937,9.401254356,"56.448100937,9.401254356 56.448162458,9.401321411 56.448443379,9.401515872","sm302c15d9",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,39
Line,39,Overlay,,56.448098717,9.401778729,"56.448098717,9.401778729 56.44813726,9.401810916 56.448148379,9.401836397 56.448318117,9.40191284 56.448318117,9.40191284 56.448300325,9.401932956 56.448141705,9.401868583 56.448140223,9.401844443 56.448294396,9.401919545","smfcabf9a6",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,39
Line,86,Overlay,,56.447320484,9.398948973,"56.447320484,9.398948973 56.447652555,9.398085302 56.447542853,9.397956556 56.447210781,9.398841685 56.447317519,9.398954338 56.447317519,9.398954338","sm785c7c0a",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,86
Line,12,Overlay,,56.448117619,9.385961064,"56.448117619,9.385961064 56.448175434,9.385958381 56.448175434,9.385867186 56.448181364,9.385899373 56.448182847,9.385958381 56.448719483,9.38594497","smf0265ee4",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,12
Line,12,Overlay,,56.448085006,9.385293193,"56.448085006,9.385293193 56.448145786,9.386387535","sm457257b7",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,12
Line,Ø68,Overlay,,56.429936046,9.387223577,"56.429936046,9.387223577 56.430167416,9.387497162 56.430161484,9.387556171 56.430220809,9.387620544 56.430244539,9.38770101 56.430300898,9.387717103 56.430318696,9.387663459 56.430327594,9.387599086 56.430401751,9.387341594 56.430401751,9.387341594","sm01e2768a",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,Ø68
Line,Ø68,Overlay,,56.429850024,9.387320136,"56.429850024,9.387320136 56.430378021,9.3878834 56.430555996,9.38806579 56.430695409,9.388275003 56.430736936,9.388242816 56.430757699,9.388178443 56.430837787,9.387577628 56.430926774,9.38664422 56.430926774,9.38664422","sm8d0b3a06",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,Ø68
Line,Ø69,Overlay,,56.43094218,9.388954219,"56.43094218,9.388954219 56.430411225,9.388272938","sm2ec561dc",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,Ø69
Line,41 ,Overlay,,56.409721925,9.351723159,"56.409721925,9.351723159 56.409618049,9.351646717","sm5e6122dd",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,41 
Line,41 ,Overlay,,56.409615055,9.351668771,"56.409615055,9.351668771 56.409720414,9.351746555 56.409705575,9.351773377 56.409616539,9.351709004 56.409606151,9.351738509 56.409681832,9.351808246 56.409190646,9.353723343 56.409187678,9.353717979 56.409098638,9.353650922 56.409048184,9.353524859 56.408868624,9.35336929 56.408843397,9.353345151 56.408835977,9.353312964 56.408684612,9.353184218 56.408712807,9.353068883","sm686d4d6a",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,41 
Line,11,Overlay,,56.410359244,9.355897596,"56.410359244,9.355897596 56.41062783,9.35479789 56.410697573,9.354459932 56.411040351,9.353137603 56.412114664,9.348974815 56.412420334,9.34777855 56.412506396,9.347478142","sm427dbf2c",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,11
Line,11,Overlay,,56.409448111,9.354352645,"56.409448111,9.354352645 56.409804256,9.35462623 56.409866581,9.354470662 56.410080266,9.354607455 56.410003102,9.35492932 56.409875485,9.354854218 56.409716704,9.354816667 56.409648441,9.354789844 56.409385784,9.354572585","sme0ac5181",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,11
Line,05,Overlay,,56.418445853,9.441264878,"56.418445853,9.441264878 56.418514098,9.44068552","smbc628762",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,05
Line,3,Overlay,,56.421515477,9.443287277,"56.421515477,9.443287277 56.421514793,9.443287089 56.421512784,9.443286535 56.421509513,9.443285634 56.421505043,9.443284403 56.421499436,9.443282859 56.421492757,9.44328102 56.421485068,9.443278902 56.421476432,9.443276524 56.421466913,9.443273902 56.421456573,9.443271055 56.421445476,9.443267999 56.421433684,9.443264751 56.421421262,9.44326133 56.421408271,9.443257752 56.421394776,9.443254036 56.421380839,9.443250198 56.421366523,9.443246255 56.421351891,9.443242225 56.421337007,9.443238126 56.421321934,9.443233975 56.421306735,9.443229789 56.421291472,9.443225586 56.42127621,9.443221383 56.42126101,9.443217197 56.421245937,9.443213046 56.421231053,9.443208947 56.421216421,9.443204917 56.421202105,9.443200974 56.421188168,9.443197136 56.421174673,9.44319342 56.421161682,9.443189842 56.42114926,9.443186421 56.421137468,9.443183173 56.421126371,9.443180117 56.421116031,9.44317727 56.421106511,9.443174648 56.421097876,9.44317227 56.421090186,9.443170152 56.421083507,9.443168313 56.421077901,9.443166769 56.42107343,9.443165538 56.421070159,9.443164637 56.42106815,9.443164083 56.421067466,9.443163895","sm3b681882",,,,,,,,,,,,,,,,Viborg,Stier,MBA Agro,3
Line,45,Overlay,,56.446600125,9.367185128,"56.446600125,9.367185128 56.446795814,9.367034925 56.446862526,9.367316557 56.446862526,9.367316557","smcb5d11da",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Polygon,45,Overlay,,56.446100197,9.368888607,"56.446100197,9.368888607 56.446169134,9.368825575 56.446158756,9.368775954 56.446090561,9.368822893 56.446100197,9.368888607","sm0a182518",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Polygon,45,Overlay,,56.44634852,9.369336538,"56.44634852,9.369336538 56.446332212,9.369237296 56.446278842,9.369301669 56.446210647,9.369317762 56.446244744,9.369414322 56.44634852,9.369336538","smf2e1770c",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447420726,9.36815033,"56.447420726,9.36815033 56.447397007,9.368051088","sm2ea8e01f",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447481507,9.368104733,"56.447481507,9.368104733 56.447456305,9.367997444","smeb390faa",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447472613,9.367745317,"56.447472613,9.367745317 56.447385147,9.367815054","sm6ac1165c",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.446130245,9.368886359,"56.446130245,9.368886359 56.446165825,9.369063385","sm20e3d19a",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.446191028,9.368910499,"56.446191028,9.368910499 56.446161377,9.368773706","sm23008f1b",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.445884147,9.368526943,"56.445884147,9.368526943 56.445934552,9.368733473","sm01403c5c",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.445861909,9.368457206,"56.445861909,9.368457206 56.445872286,9.368500121","smec6f0550",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.445772957,9.36804951,"56.445772957,9.36804951 56.445701796,9.368103154","sm53e28d5f",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447484863,9.367049723,"56.447484863,9.367049723 56.447643486,9.367004126","smbf803574",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447642004,9.368983596,"56.447642004,9.368983596 56.447836205,9.368892401","smff73d6f3",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.446138764,9.369097589,"56.446138764,9.369097589 56.446098736,9.368909834","sm9234fdf4",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.445585783,9.369161962,"56.445585783,9.369161962 56.445600609,9.369229017 56.445529447,9.36929339 56.445514621,9.369234382 56.445581335,9.369175373","smcf14d116",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.446480111,9.369532778,"56.446480111,9.369532778 56.446497901,9.369599833 56.446423776,9.369658841 56.446407469,9.369594468 56.446480111,9.369530095","sm79e46a96",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447066435,9.369155928,"56.447066435,9.369155928 56.447082742,9.369214936 56.447013066,9.369265898 56.446996758,9.369198843 56.447061987,9.369150563","sm0969fc36",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.44749635,9.368836745,"56.44749635,9.368836745 56.447459289,9.368871614 56.447490421,9.36900036 56.447537859,9.368962809 56.447503763,9.36883138","smaf48781b",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447385166,9.368329807,"56.447385166,9.368329807 56.447345139,9.368361994 56.447373306,9.368482693 56.447413333,9.368450507 56.447389613,9.368335172","sm60a4467f",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447226542,9.36784701,"56.447226542,9.36784701 56.447254709,9.367975756 56.447290288,9.367948934 56.447266569,9.367820188 56.447229507,9.367849692","smaaf99aa4",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.447152418,9.367275699,"56.447152418,9.367275699 56.447115356,9.367302521 56.447147971,9.367431267 56.447182068,9.367407127 56.447152418,9.367275699","sm54c2e8da",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,45,Overlay,,56.446924116,9.369099601,"56.446924116,9.369099601 56.446393384,9.36949925","sm3a16dccb",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Polygon,45,Overlay,,56.446948947,9.369212925,"56.446948947,9.369212925 56.446916333,9.369081497 56.44724989,9.368821322 56.44726768,9.368912517 56.44698601,9.369116365 56.446966738,9.369148552 56.446983045,9.369191467 56.446948947,9.369212925","sme6ea45a9",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Polygon,45,Overlay,,56.447199855,9.367004796,"56.447199855,9.367004796 56.447004168,9.367141589 56.447147969,9.367755815 56.447030853,9.367849692 56.447242847,9.368820652 56.44722061,9.368836745 56.446795139,9.367010161 56.446798104,9.367023572 56.446597968,9.36717914 56.44658759,9.36713086 56.446781796,9.366991385 56.446849991,9.366929695 56.446898913,9.366921648 56.446953765,9.366975292 56.446986379,9.366991385 56.447050126,9.366975292 56.447091635,9.366943106 56.447189478,9.366969928 56.447199855,9.367004796","smc68d7311",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,45
Line,hånd,Overlay,,56.470828182,9.384206088,"56.470828182,9.384206088 56.470844479,9.384270461","smfbf640bf",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471260792,9.384198042,"56.471260792,9.384198042 56.471265237,9.384195359","sm52b4fbef",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.47126968,9.384117574,"56.47126968,9.384117574 56.471260791,9.38419804","smf0bd7474",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471677099,9.384451509,"56.471677099,9.384451509 56.471638579,9.38453734","sm7ed59980",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471939326,9.385088534,"56.471939326,9.385088534 56.471873399,9.385136814","smac764303",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471761544,9.384585619,"56.471761544,9.384585619 56.471597096,9.384945035 56.47156228,9.384954423 56.471474129,9.385135472 56.471516353,9.385325909 56.471483018,9.385175705 56.471619318,9.385076463 56.471637837,9.385189116 56.471617096,9.385075122 56.471666727,9.385080487 56.471786729,9.384986609 56.471888955,9.384899438","sm2dde0ceb",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471374126,9.384157805,"56.471374126,9.384157805 56.471326718,9.384511856 56.471305976,9.384549407 56.471275605,9.384907482 56.471373386,9.385009406 56.471314865,9.384934304 56.471400794,9.384719727 56.471440795,9.38474655 56.471411905,9.384719727 56.471441536,9.384696929 56.471485982,9.384574888 56.47142598,9.384523926 56.471375608,9.384519903 56.471321532,9.384526608 56.471432647,9.384523926 56.471485982,9.384574888 56.471585984,9.384328125 56.471585984,9.384328125","sm043827e7",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470911879,9.384143044,"56.470911879,9.384143044 56.470994845,9.384518553 56.470988178,9.384558786 56.471061514,9.384883334 56.471106701,9.384856512 56.471179297,9.384864558 56.471091886,9.384865899 56.471121517,9.384486367 56.471129665,9.384472956 56.471093367,9.384409924 56.471005216,9.384487708 56.4709904,9.384540011 56.471023735,9.384470274 56.471091145,9.384412606 56.471128184,9.384471615 56.471146703,9.384471615 56.471191149,9.384474297 56.471142258,9.384472956 56.471167444,9.384106834 56.471167444,9.384106834","sm1a8cf7f4",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470552603,9.384525257,"56.470552603,9.384525257 56.470738538,9.384824323 56.470878545,9.385017442 56.470948918,9.38494234 56.470892619,9.385001349 56.470799282,9.384660708 56.470865951,9.384592314 56.470800763,9.384651323 56.470817801,9.38459902 56.470763725,9.384636571 56.470706685,9.384773363 56.470760761,9.384636571 56.470814097,9.384592314 56.470733353,9.384291907","smb23190dc",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470477784,9.384667414,"56.470477784,9.384667414 56.470497785,9.384698259","sm3793dbd2",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470325183,9.385198491,"56.470325183,9.385198491 56.470739279,9.385333943 56.470785207,9.38519715 56.470743724,9.385311144 56.470564455,9.385089862 56.470543713,9.385096567 56.47051186,9.385252135 56.470546677,9.385088521 56.470576308,9.3850389 56.470614087,9.384958433 56.470575567,9.385048288 56.470417781,9.384831029","sm20a879af",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470299255,9.385398316,"56.470299255,9.385398316 56.470323701,9.385400998","smbacca50d",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.470529639,9.385987061,"56.470529639,9.385987061 56.470497785,9.385662513 56.470522972,9.385665196","sm47da83f7",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,hånd,Overlay,,56.471971921,9.385284337,"56.471971921,9.385284337 56.47171562,9.385457339 56.471631173,9.385477456 56.471612654,9.385505619 56.471646729,9.385488185 56.471732657,9.385449293","sm2d36539d",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72,hånd
Line,Ø72,Overlay,,56.470784466,9.386587875,"56.470784466,9.386587875 56.470771872,9.386469858 56.470773354,9.386456447 56.471097072,9.386232482","smc12f07d2",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72
Polygon,Ø72,Overlay,,56.470524455,9.386059483,"56.470524455,9.386059483 56.470571124,9.386035343 56.470591865,9.386054119 56.470616311,9.386062165 56.470636312,9.386062165 56.470654091,9.38604339 56.470665202,9.386011203 56.47067261,9.38597097 56.470670388,9.385949513 56.470705204,9.385924032 56.470699278,9.385883798 56.470658535,9.385913303 56.470649646,9.38589721 56.470639275,9.385881116 56.470624459,9.385879775 56.470602236,9.385879775 56.470590383,9.385891845 56.470569642,9.385926714 56.47056816,9.385972311 56.470513342,9.385999133 56.470524455,9.386059483","smb52aa690",,,,,,,,,,,,,,,,Viborg,Stier,HJ Have & Anlæg,Ø72
